"","Code_voie","Type.de.voie","Nom.de.la.voie","N..D�but.exclu.sauf.0.","Bis.Ter.Quat.","N..fin.inclus","Bis.Ter.Quat..1","Pair..P..Impair..I.","Ecole"
"11307","8412","RUE","SADI LECOINTE",0,"",9999,"","p","Ecole maternelle 8 RUE SADI LECOINTE - PARIS 19"
"11308","8415","VILLA","SADI CARNOT",0,"",9999,"","i","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"11309","8415","VILLA","SADI CARNOT",0,"",9999,"","p","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"11310","8416","RUE DU","SAHEL",0,"",31,"","i","Ecole élémentaire 16 RUE DE MONTEMPOIVRE - PARIS 12"
"11311","8416","RUE DU","SAHEL",31,"",9999,"","i","Ecole élémentaire 16 RUE DE MONTEMPOIVRE - PARIS 12"
"11312","8416","RUE DU","SAHEL",0,"",28,"","p","Ecole élémentaire 16 RUE DE MONTEMPOIVRE - PARIS 12"
"11313","8416","RUE DU","SAHEL",28,"",9999,"","p","Ecole élémentaire 16 RUE DE MONTEMPOIVRE - PARIS 12"
"11314","8417","VILLA DU","SAHEL",0,"",9999,"","i","Ecole élémentaire 16 RUE DE MONTEMPOIVRE - PARIS 12"
"11315","8417","VILLA DU","SAHEL",0,"",9999,"","p","Ecole élémentaire 16 RUE DE MONTEMPOIVRE - PARIS 12"
"11316","8419","VILLA","SAID",0,"",9999,"","i","Ecole élémentaire 3 IMPASSE DES BELLES FEUILLES - PARIS 16"
"11317","8419","VILLA","SAID",0,"",9999,"","p","Ecole élémentaire 3 IMPASSE DES BELLES FEUILLES - PARIS 16"
"11318","8420","RUE DE LA","SAIDA",0,"",9999,"","i","Ecole maternelle 99 RUE OLIVIER DE SERRES - PARIS 15"
"11319","8420","RUE DE LA","SAIDA",0,"",9999,"","p","Ecole maternelle 99 RUE OLIVIER DE SERRES - PARIS 15"
"11320","8421","RUE DE","SAIGON",0,"",9999,"","i","Ecole maternelle 20 RUE PAUL VALERY - PARIS 16"
"11321","8421","RUE DE","SAIGON",0,"",9999,"","p","Ecole maternelle 20 RUE PAUL VALERY - PARIS 16"
"11322","8423","RUE","SAILLARD",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11323","8423","RUE","SAILLARD",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11324","8425","RUE DE","SAINTONGE",0,"",15,"","i","Ecole maternelle 7 RUE DE LA PERLE - PARIS 03"
"11325","8425","RUE DE","SAINTONGE",15,"",9999,"","i","Ecole maternelle 7 RUE DE LA PERLE - PARIS 03"
"11326","8425","RUE DE","SAINTONGE",0,"",12,"","p","Ecole maternelle 7 RUE DE LA PERLE - PARIS 03"
"11327","8425","RUE DE","SAINTONGE",12,"",9999,"","p","Ecole maternelle 7 RUE DE LA PERLE - PARIS 03"
"11328","8426","SQUARE DE LA","SALAMANDRE",0,"",9999,"","i","Ecole maternelle 18 RUE DU CLOS - PARIS 20"
"11329","8426","SQUARE DE LA","SALAMANDRE",0,"",4,"","p","Ecole maternelle 18 RUE DU CLOS - PARIS 20"
"11330","8426","SQUARE DE LA","SALAMANDRE",4,"",9999,"","p","Ecole maternelle 18 RUE DU CLOS - PARIS 20"
"11331","8427","PASSAGE","SALARNIER",0,"",9999,"","i","Ecole maternelle 9 RUE POPINCOURT - PARIS 11"
"11332","8427","PASSAGE","SALARNIER",0,"",9999,"","p","Ecole maternelle 9 RUE POPINCOURT - PARIS 11"
"11333","8429","IMPASSE","SALEMBRIERE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11334","8429","IMPASSE","SALEMBRIERE",0,"",9999,"","p","Ecole maternelle 10 RUE DU SOMMERARD - PARIS 05"
"11335","8431","RUE","SALNEUVE",0,"",9999,"","i","Ecole élémentaire 14 RUE BERNARD BUFFET - PARIS 17"
"11336","8431","RUE","SALNEUVE",0,"",9999,"","i","Ecole élémentaire 1 RUE GILBERT CESBRON - PARIS 17"
"11337","8431","RUE","SALNEUVE",0,"",9999,"","p","Ecole élémentaire 14 RUE BERNARD BUFFET - PARIS 17"
"11338","8431","RUE","SALNEUVE",0,"",9999,"","p","Ecole élémentaire 1 RUE GILBERT CESBRON - PARIS 17"
"11339","8433","RUE","SALOMON DE CAUS",0,"",9999,"","i","Ecole maternelle 25 RUE CHAPON - PARIS 03"
"11340","8433","RUE","SALOMON DE CAUS",0,"",9999,"","p","Ecole maternelle 25 RUE CHAPON - PARIS 03"
"11341","8435","AVENUE DE","SALONIQUE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11342","8435","AVENUE DE","SALONIQUE",0,"",9999,"","p","Ecole maternelle 22 AVENUE PORTE DE VILLIERS - PARIS 17"
"11343","8438","PLACE","SALVADOR ALLENDE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11344","8438","PLACE","SALVADOR ALLENDE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11345","8439","RUE DE","SAMBRE ET MEUSE",0,"",9,"","i","Ecole maternelle 5 RUE BOY ZELENSKI - PARIS 10"
"11346","8439","RUE DE","SAMBRE ET MEUSE",9,"",9999,"","i","Ecole maternelle 5 RUE BOY ZELENSKI - PARIS 10"
"11347","8439","RUE DE","SAMBRE ET MEUSE",0,"",4,"","p","Ecole maternelle 5 RUE BOY ZELENSKI - PARIS 10"
"11348","8439","RUE DE","SAMBRE ET MEUSE",4,"",9999,"","p","Ecole maternelle 5 RUE BOY ZELENSKI - PARIS 10"
"11349","8441","RUE","SAMSON",0,"",9999,"","i","Ecole maternelle 40 RUE VANDREZANNE - PARIS 13"
"11350","8441","RUE","SAMSON",0,"",9999,"","p","Ecole maternelle 40 RUE VANDREZANNE - PARIS 13"
"11351","8444","JARDIN","SAMUEL DE CHAMPLAIN",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11352","8444","JARDIN","SAMUEL DE CHAMPLAIN",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11353","8446","SQUARE DU","SANCERROIS",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11354","8446","SQUARE DU","SANCERROIS",0,"",9999,"","p","Ecole maternelle 40 RUE DES MEUNIERS - PARIS 12"
"11355","8448","IMPASSE","SANDRIE",0,"",9999,"","i","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"11356","8448","IMPASSE","SANDRIE",0,"",9999,"","p","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"11357","8450","IMPASSE DE LA","SANTE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11358","8450","IMPASSE DE LA","SANTE",0,"",9999,"","p","Ecole maternelle 140 RUE LEON MAURICE NORDMANN - PARIS 13"
"11359","8451","RUE DE LA","SANTE",0,"",75,"","i","Ecole maternelle 140 RUE LEON MAURICE NORDMANN - PARIS 13"
"11360","8451","RUE DE LA","SANTE",75,"",9999,"","i","Ecole maternelle 100 RUE DE LA GLACIERE - PARIS 13"
"11361","8451","RUE DE LA","SANTE",0,"",9999,"","p","Ecole maternelle 11-15 RUE JEAN DOLENT - PARIS 14"
"11362","8452","RUE","SANTERRE",0,"",9999,"","i","Ecole maternelle 45 RUE DE PICPUS - PARIS 12"
"11363","8452","RUE","SANTERRE",0,"",9999,"","p","Ecole maternelle 45 RUE DE PICPUS - PARIS 12"
"11364","8454","RUE","SANTEUIL",0,"",9999,"","i","Ecole maternelle 15B RUE BUFFON - PARIS 05"
"11365","8454","RUE","SANTEUIL",0,"",9999,"","p","Ecole maternelle 15B RUE BUFFON - PARIS 05"
"11366","8456","RUE","SANTOS DUMONT",0,"",9999,"","i","Ecole maternelle 40 RUE DES MORILLONS - PARIS 15"
"11367","8456","RUE","SANTOS DUMONT",0,"",9999,"","p","Ecole maternelle 40 RUE DES MORILLONS - PARIS 15"
"11368","8457","VILLA","SANTOS DUMONT",0,"",9999,"","i","Ecole maternelle 40 RUE DES MORILLONS - PARIS 15"
"11369","8457","VILLA","SANTOS DUMONT",0,"",9999,"","p","Ecole maternelle 40 RUE DES MORILLONS - PARIS 15"
"11370","8461","RUE DE LA","SAONE",0,"",9999,"","i","Ecole maternelle 34 RUE SARRETTE - PARIS 14"
"11371","8461","RUE DE LA","SAONE",0,"",9999,"","p","Ecole maternelle 34 RUE SARRETTE - PARIS 14"
"11372","8465","RUE","SARASATE",0,"",9999,"","i","Ecole élémentaire 78 RUE DE LA CONVENTION - PARIS 15"
"11373","8465","RUE","SARASATE",0,"",9999,"","p","Ecole élémentaire 78 RUE DE LA CONVENTION - PARIS 15"
"11374","8468","RUE","SARRETTE",0,"",9999,"","i","Ecole maternelle 34 RUE SARRETTE - PARIS 14"
"11375","8468","RUE","SARRETTE",0,"",9999,"","p","Ecole maternelle 34 RUE SARRETTE - PARIS 14"
"11376","8470","IMPASSE","SATAN",0,"",9999,"","i","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"11377","8470","IMPASSE","SATAN",0,"",9999,"","p","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"11378","8472","RUE","SAUFFROY",0,"",9999,"","i","Ecole maternelle 61 CITE DES FLEURS - PARIS 17"
"11379","8472","RUE","SAUFFROY",0,"",9999,"","p","Ecole maternelle 61 CITE DES FLEURS - PARIS 17"
"11380","8473","VILLA DE LA","SAULAIE",0,"",9999,"","i","Ecole maternelle 52 RUE PLANCHAT - PARIS 20"
"11381","8473","VILLA DE LA","SAULAIE",0,"",9999,"","p","Ecole maternelle 52 RUE PLANCHAT - PARIS 20"
"11382","8474","RUE DES","SAULES",0,"",25,"","i","Ecole maternelle 1 PLACE CONSTANTIN PECQUEUR - PARIS 18"
"11383","8474","RUE DES","SAULES",25,"",37,"","i","Ecole maternelle 1 PLACE CONSTANTIN PECQUEUR - PARIS 18"
"11384","8474","RUE DES","SAULES",37,"",9999,"","i","Ecole maternelle 6 RUE DU RUISSEAU - PARIS 18"
"11385","8474","RUE DES","SAULES",0,"",18,"","p","Ecole maternelle 1 PLACE CONSTANTIN PECQUEUR - PARIS 18"
"11386","8474","RUE DES","SAULES",18,"",34,"","p","Ecole maternelle 1 PLACE CONSTANTIN PECQUEUR - PARIS 18"
"11387","8474","RUE DES","SAULES",34,"",9999,"","p","Ecole maternelle 6 RUE DU RUISSEAU - PARIS 18"
"11388","8475","RUE","SAULNIER",0,"",9999,"","i","Ecole maternelle 34 RUE BUFFAULT - PARIS 09"
"11389","8475","RUE","SAULNIER",0,"",9999,"","p","Ecole maternelle 34 RUE BUFFAULT - PARIS 09"
"11390","8479","PLACE DES","SAUSSAIES",0,"",9999,"","i","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"11391","8479","PLACE DES","SAUSSAIES",0,"",9999,"","p","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"11392","8480","RUE DES","SAUSSAIES",0,"",9999,"","i","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"11393","8480","RUE DES","SAUSSAIES",0,"",9999,"","p","Ecole maternelle 16 RUE ROQUEPINE - PARIS 08"
"11394","8481","RUE","SAUSSIER LEROY",0,"",9999,"","i","Ecole maternelle 221 BOULEVARD PEREIRE - PARIS 17"
"11395","8481","RUE","SAUSSIER LEROY",0,"",9999,"","p","Ecole maternelle 221 BOULEVARD PEREIRE - PARIS 17"
"11396","8482","RUE DE","SAUSSURE",0,"",87,"","i","Ecole maternelle 48 RUE DE SAUSSURE - PARIS 17"
"11397","8482","RUE DE","SAUSSURE",87,"",109,"","i","Ecole maternelle 20 RUE JOUFFROY D'ABBANS - PARIS 17"
"11398","8482","RUE DE","SAUSSURE",109,"",9999,"","i","Ecole maternelle 8 RUE DES TAPISSERIES - PARIS 17"
"11399","8482","RUE DE","SAUSSURE",0,"",86,"","p","Ecole maternelle 48 RUE DE SAUSSURE - PARIS 17"
"11400","8482","RUE DE","SAUSSURE",86,"",114,"","p","Ecole maternelle 8 RUE DES TAPISSERIES - PARIS 17"
"11401","8482","RUE DE","SAUSSURE",114,"",9999,"","p","Ecole élémentaire 14 RUE BERNARD BUFFET - PARIS 17"
"11402","8482","RUE DE","SAUSSURE",114,"",9999,"","p","Ecole élémentaire 1 RUE GILBERT CESBRON - PARIS 17"
"11403","8487","RUE","SAUVAL",0,"",9999,"","i","Ecole maternelle 6 RUE ST GERMAIN L'AUXERROIS - PARIS 01"
"11404","8487","RUE","SAUVAL",0,"",9999,"","p","Ecole maternelle 6 RUE ST GERMAIN L'AUXERROIS - PARIS 01"
"11405","8488","PASSAGE","SAVART",0,"",9999,"","i","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"11406","8488","PASSAGE","SAVART",0,"",9999,"","p","Ecole maternelle 99 RUE DES PYRENEES - PARIS 20"
"11407","8490","RUE DE","SAVIES",0,"",9999,"","i","Ecole maternelle 94 RUE DES COURONNES - PARIS 20"
"11408","8490","RUE DE","SAVIES",0,"",9999,"","p","Ecole maternelle 94 RUE DES COURONNES - PARIS 20"
"11409","8491","RUE DE","SAVOIE",0,"",9999,"","i","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06"
"11410","8491","RUE DE","SAVOIE",0,"",9999,"","p","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06"
"11411","8493","RUE","SAVORGNAN DE BRAZZA",0,"",9999,"","i","Ecole maternelle 28 AVENUE RAPP - PARIS 07"
"11412","8493","RUE","SAVORGNAN DE BRAZZA",0,"",9999,"","p","Ecole maternelle 28 AVENUE RAPP - PARIS 07"
"11413","8495","AVENUE DE","SAXE",0,"",51,"","i","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11414","8495","AVENUE DE","SAXE",51,"",9999,"","i","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11415","8495","AVENUE DE","SAXE",0,"",48,"","p","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11416","8495","AVENUE DE","SAXE",48,"",9999,"","p","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11417","8495","AVENUE DE","SAXE",48,"",9999,"","p","Ecole maternelle 17 RUE DES VOLONTAIRES - PARIS 15"
"11418","8496","VILLA DE","SAXE",0,"",9999,"","i","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11419","8496","VILLA DE","SAXE",0,"",9999,"","p","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11420","8500","RUE","SCARRON",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11421","8500","RUE","SCARRON",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11422","8501","RUE","SCHEFFER",0,"",9999,"","i","Ecole maternelle 25 RUE DE PASSY - PARIS 16"
"11423","8501","RUE","SCHEFFER",0,"",9999,"","p","Ecole maternelle 25 RUE DE PASSY - PARIS 16"
"11424","8502","VILLA","SCHEFFER",0,"",9999,"","i","Ecole élémentaire 4 RUE DECAMPS - PARIS 16"
"11425","8502","VILLA","SCHEFFER",0,"",9999,"","p","Ecole élémentaire 4 RUE DECAMPS - PARIS 16"
"11426","8505","RUE","VICTOR SCHOELCHER",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11427","8505","RUE","VICTOR SCHOELCHER",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11428","8507","RUE DE","SCHOMBERG",0,"",9999,"","i","Ecole maternelle 18 RUE POULLETIER - PARIS 04"
"11429","8507","RUE DE","SCHOMBERG",0,"",9999,"","p","Ecole maternelle 18 RUE POULLETIER - PARIS 04"
"11430","8510","RUE","SCHUBERT",0,"",9999,"","i","Ecole maternelle 18 RUE MARYSE HILSZ - PARIS 20"
"11431","8510","RUE","SCHUBERT",0,"",9999,"","p","Ecole maternelle 18 RUE MARYSE HILSZ - PARIS 20"
"11432","8513","RUE","SCHUTZENBERGER",0,"",9999,"","i","Ecole maternelle 22 RUE SEXTIUS MICHEL - PARIS 15"
"11433","8513","RUE","SCHUTZENBERGER",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11434","8516","RUE","SCIPION",0,"",9999,"","i","Ecole maternelle 22 RUE DES LYONNAIS - PARIS 05"
"11435","8516","RUE","SCIPION",0,"",9999,"","p","Ecole maternelle 22 RUE DES LYONNAIS - PARIS 05"
"11436","8519","RUE","SCRIBE",0,"",9999,"","i","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"11437","8519","RUE","SCRIBE",0,"",9999,"","p","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"11438","8521","RUE","SEBASTIEN BOTTIN",0,"",9999,"","i","Ecole maternelle 17 RUE DE VERNEUIL - PARIS 07"
"11439","8521","RUE","SEBASTIEN BOTTIN",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11440","8523","RUE","SEBASTIEN MERCIER",0,"",9999,"","i","Ecole maternelle 35 AVENUE EMILE ZOLA - PARIS 15"
"11441","8523","RUE","SEBASTIEN MERCIER",0,"",9999,"","p","Ecole maternelle 35 AVENUE EMILE ZOLA - PARIS 15"
"11442","8525","BOULEVARD DE","SEBASTOPOL",0,"",65,"","i","Ecole maternelle 6 RUE ST GERMAIN L'AUXERROIS - PARIS 01"
"11443","8525","BOULEVARD DE","SEBASTOPOL",65,"",111,"","i","Ecole élémentaire 20 RUE ETIENNE MARCEL - PARIS 02"
"11444","8525","BOULEVARD DE","SEBASTOPOL",111,"",9999,"","i","Ecole maternelle 221 RUE SAINT DENIS - PARIS 02"
"11445","8525","BOULEVARD DE","SEBASTOPOL",0,"",40,"","p","Ecole maternelle 11 RUE SAINT MERRI - PARIS 04"
"11446","8525","BOULEVARD DE","SEBASTOPOL",40,"",70,"","p","Ecole maternelle 5 RUE BRANTOME - PARIS 03"
"11447","8525","BOULEVARD DE","SEBASTOPOL",70,"",9999,"","p","Ecole élémentaire 211 RUE SAINT MARTIN - PARIS 03"
"11448","8527","AVENUE","SECRETAN",0,"",61,"","i","Ecole maternelle 11 CITE LEPAGE - PARIS 19"
"11449","8527","AVENUE","SECRETAN",61,"",9999,"","i","Ecole maternelle 8 RUE SADI LECOINTE - PARIS 19"
"11450","8527","AVENUE","SECRETAN",0,"",54,"","p","Ecole maternelle 11 CITE LEPAGE - PARIS 19"
"11451","8527","AVENUE","SECRETAN",54,"",9999,"","p","Ecole maternelle 8 RUE SADI LECOINTE - PARIS 19"
"11452","8529","PASSAGE","SECURITE",0,"",9999,"","i","Ecole maternelle 38 RUE VIOLET - PARIS 15"
"11453","8529","PASSAGE","SECURITE",0,"",9999,"","p","Ecole maternelle 38 RUE VIOLET - PARIS 15"
"11454","8531","COUR","SEDAINE",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11455","8531","COUR","SEDAINE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11456","8533","RUE","SEDAINE",0,"",23,"","i","Ecole maternelle 4 PASSAGE BULLOURDE - PARIS 11"
"11457","8533","RUE","SEDAINE",0,"",23,"","i","Ecole maternelle 13 BOULEVARD RICHARD LENOIR - PARIS 11"
"11458","8533","RUE","SEDAINE",23,"",9999,"","i","Ecole maternelle 9 RUE POPINCOURT - PARIS 11"
"11459","8533","RUE","SEDAINE",0,"",30,"","p","Ecole maternelle 4 PASSAGE BULLOURDE - PARIS 11"
"11460","8533","RUE","SEDAINE",0,"",30,"","p","Ecole maternelle 13 BOULEVARD RICHARD LENOIR - PARIS 11"
"11461","8533","RUE","SEDAINE",30,"",9999,"","p","Ecole maternelle 9 RUE POPINCOURT - PARIS 11"
"11462","8535","RUE","SEDILLOT",0,"",9999,"","i","Ecole maternelle 28 AVENUE RAPP - PARIS 07"
"11463","8535","RUE","SEDILLOT",0,"",9999,"","p","Ecole maternelle 28 AVENUE RAPP - PARIS 07"
"11464","8536","SQUARE","SEDILLOT",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11465","8536","SQUARE","SEDILLOT",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11466","8539","RUE","SEGUIER",0,"",9999,"","i","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06"
"11467","8539","RUE","SEGUIER",0,"",9999,"","p","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06"
"11468","8541","AVENUE DE","SEGUR",0,"",53,"","i","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11469","8541","AVENUE DE","SEGUR",53,"",73,"","i","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11470","8541","AVENUE DE","SEGUR",73,"",9999,"","i","Ecole maternelle 33 RUE MIOLLIS - PARIS 15"
"11471","8541","AVENUE DE","SEGUR",73,"",9999,"","i","Ecole maternelle 13 RUE CEPRE - PARIS 15"
"11472","8541","AVENUE DE","SEGUR",0,"",36,"","p","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11473","8541","AVENUE DE","SEGUR",36,"",9999,"","p","Ecole maternelle 33 RUE MIOLLIS - PARIS 15"
"11474","8541","AVENUE DE","SEGUR",36,"",9999,"","p","Ecole maternelle 13 RUE CEPRE - PARIS 15"
"11475","8542","VILLA DE","SEGUR",0,"",9999,"","i","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11476","8542","VILLA DE","SEGUR",0,"",9999,"","p","Ecole maternelle 14 RUE EBLE - PARIS 07"
"11477","8544","QUAI DE LA","SEINE",0,"",67,"","i","Ecole maternelle 34 RUE DU MAROC - PARIS 19"
"11478","8544","QUAI DE LA","SEINE",67,"",9999,"","i","Ecole maternelle 8 PASSAGE EMELIE - PARIS 19"
"11479","8545","RUE DE","SEINE",0,"",9999,"","i","Ecole maternelle 39 RUE SAINT ANDRE DES ARTS - PARIS 06"
"11480","8545","RUE DE","SEINE",0,"",9999,"","p","Ecole maternelle 40 RUE MADAME - PARIS 06"
"11481","8545","RUE DE","SEINE",0,"",9999,"","p","Ecole maternelle 16 RUE SAINT BENOIT - PARIS 06"
"11482","8548","AVENUE DE","SELVES",0,"",9999,"","i","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"11483","8548","AVENUE DE","SELVES",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"11484","8552","RUE DU","SENEGAL",0,"",9999,"","i","Ecole maternelle 32 RUE DE PALI KAO - PARIS 20"
"11485","8552","RUE DU","SENEGAL",0,"",9999,"","p","Ecole maternelle 32 RUE DE PALI KAO - PARIS 20"
"11486","8554","RUE DE","SENLIS",0,"",9999,"","i","Ecole élémentaire 38-40 BOULEVARD DE REIMS - PARIS 17"
"11487","8554","RUE DE","SENLIS",0,"",9999,"","p","Ecole élémentaire 38-40 BOULEVARD DE REIMS - PARIS 17"
"11488","8556","RUE DU","SENTIER",0,"",9999,"","i","Ecole maternelle 221 RUE SAINT DENIS - PARIS 02"
"11489","8556","RUE DU","SENTIER",0,"",9999,"","p","Ecole maternelle 221 RUE SAINT DENIS - PARIS 02"
"11490","8558","PLACE DE","SEOUL",0,"",9999,"","i","Ecole élémentaire 69 RUE DE L'OUEST - PARIS 14"
"11491","8558","PLACE DE","SEOUL",0,"",9999,"","p","Ecole élémentaire 69 RUE DE L'OUEST - PARIS 14"
"11492","8559","RUE DES","SEPT ARPENTS",0,"",9999,"","i","Ecole maternelle 5 RUE DU NOYER DURAND - PARIS 19"
"11493","8559","RUE DES","SEPT ARPENTS",0,"",9999,"","p","Ecole maternelle 5 RUE DU NOYER DURAND - PARIS 19"
"11494","8560","COUR DU","7EME ART",0,"",9999,"","i","Ecole maternelle 2-4 COURS DU 7EME ART - PARIS 19"
"11495","8560","COUR DU","7EME ART",0,"",9999,"","p","Ecole maternelle 2-4 COURS DU 7EME ART - PARIS 19"
"11496","8561","RUE DU","SERGENT BAUCHAT",0,"",9999,"","i","Ecole maternelle 59 RUE DE REUILLY - PARIS 12"
"11497","8561","RUE DU","SERGENT BAUCHAT",0,"",9999,"","p","Ecole maternelle 59 RUE DE REUILLY - PARIS 12"
"11498","8562","RUE","SERGE PROKOFIEV",0,"",9999,"","i","Ecole maternelle 18 RUE SERGE PROKOFIEV - PARIS 16"
"11499","8562","RUE","SERGE PROKOFIEV",0,"",9999,"","p","Ecole maternelle 18 RUE SERGE PROKOFIEV - PARIS 16"
"11500","8563","RUE DU","SERGENT HOFF",0,"",9999,"","i","Ecole maternelle 221 BOULEVARD PEREIRE - PARIS 17"
"11501","8563","RUE DU","SERGENT HOFF",0,"",9999,"","p","Ecole maternelle 221 BOULEVARD PEREIRE - PARIS 17"
