"","Code_voie","Type.de.voie","Nom.de.la.voie","N..D�but.exclu.sauf.0.","Bis.Ter.Quat.","N..fin.inclus","Bis.Ter.Quat..1","Pair..P..Impair..I.","Ecole"
"2860","2002","RUE DE","CHOISEUL",0,"",9999,"","i","Ecole élémentaire 6 RUE DE LOUVOIS - PARIS 02"
"2861","2002","RUE DE","CHOISEUL",0,"",9999,"","p","Ecole élémentaire 6 RUE DE LOUVOIS - PARIS 02"
"2862","2004","AVENUE DE","CHOISY",0,"",7,"","i","Ecole élémentaire A 47 AVENUE D'IVRY (ECOLE A) - PARIS 13"
"2863","2004","AVENUE DE","CHOISY",0,"",7,"","i","Ecole élémentaire B 47 AVENUE D'IVRY (ECOLE B) - PARIS 13"
"2864","2004","AVENUE DE","CHOISY",7,"",9999,"","i","Ecole élémentaire A 47 AVENUE D'IVRY (ECOLE A) - PARIS 13"
"2865","2004","AVENUE DE","CHOISY",7,"",9999,"","i","Ecole élémentaire B 47 AVENUE D'IVRY (ECOLE B) - PARIS 13"
"2866","2004","AVENUE DE","CHOISY",0,"",6,"","p","Ecole élémentaire 103  AVENUE DE CHOISY - PARIS 13"
"2867","2004","AVENUE DE","CHOISY",6,"",130,"","p","Ecole élémentaire 103  AVENUE DE CHOISY - PARIS 13"
"2868","2004","AVENUE DE","CHOISY",130,"",178,"","p","Ecole élémentaire 173 RUE CHATEAU DES RENTIERS - PARIS 13"
"2869","2004","AVENUE DE","CHOISY",178,"",9999,"","p","Ecole élémentaire 13 RUE FAGON - PARIS 13"
"2870","2007","RUE","CHOMEL",0,"",9999,"","i","Ecole élémentaire 8 RUE CHOMEL - PARIS 07"
"2871","2007","RUE","CHOMEL",0,"",9999,"","p","Ecole élémentaire 8 RUE CHOMEL - PARIS 07"
"2872","2011","RUE","CHORON",0,"",9999,"","i","Ecole élémentaire 5 RUE MILTON - PARIS 09"
"2873","2011","RUE","CHORON",0,"",9999,"","p","Ecole élémentaire 5 RUE MILTON - PARIS 09"
"2874","2012","RUE","CHRETIEN DE TROYES",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2875","2012","RUE","CHRETIEN DE TROYES",0,"",9999,"","p","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12"
"2876","2012","RUE","CHRETIEN DE TROYES",0,"",9999,"","p","Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12"
"2877","2014","RUE","CHRISTIAN DEWET",0,"",9999,"","i","Ecole élémentaire A 57 RUE DE REUILLY (ECOLE A) - PARIS 12"
"2878","2014","RUE","CHRISTIAN DEWET",0,"",9999,"","i","Ecole élémentaire B 57 RUE DE REUILLY (ECOLE B) - PARIS 12"
"2879","2014","RUE","CHRISTIAN DEWET",0,"",9999,"","p","Ecole élémentaire A 57 RUE DE REUILLY (ECOLE A) - PARIS 12"
"2880","2014","RUE","CHRISTIAN DEWET",0,"",9999,"","p","Ecole élémentaire B 57 RUE DE REUILLY (ECOLE B) - PARIS 12"
"2881","2015","RUE","CHRISTIANI",0,"",9999,"","i","Ecole élémentaire 61 RUE DE CLIGNANCOURT - PARIS 18"
"2882","2015","RUE","CHRISTIANI",0,"",9999,"","p","Ecole élémentaire 61 RUE DE CLIGNANCOURT - PARIS 18"
"2883","2016","RUE","CHRISTINE DE PISAN",0,"",9999,"","i","Ecole élémentaire 112 BOULEVARD BERTHIER - PARIS 17"
"2884","2016","RUE","CHRISTINE DE PISAN",0,"",9999,"","p","Ecole élémentaire 112 BOULEVARD BERTHIER - PARIS 17"
"2885","2017","RUE","CHRISTINE",0,"",9999,"","i","Ecole élémentaire 7 RUE DU JARDINET - PARIS 06"
"2886","2017","RUE","CHRISTINE",0,"",9999,"","p","Ecole élémentaire 7 RUE DU JARDINET - PARIS 06"
"2887","2018","RUE","CHRISTOPHE COLOMB",0,"",9999,"","i","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"2888","2018","RUE","CHRISTOPHE COLOMB",0,"",9999,"","p","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"2889","2019","ALLEE","CHRISTIAN PINEAU",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2890","2019","ALLEE","CHRISTIAN PINEAU",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2891","2031","RUE DE","CICE",0,"",9999,"","i","Ecole élémentaire 6 RUE LITTRE - PARIS 06"
"2892","2031","RUE DE","CICE",0,"",9999,"","p","Ecole élémentaire 6 RUE LITTRE - PARIS 06"
"2893","2033","RUE","CIMAROSA",0,"",9999,"","i","Ecole élémentaire 54 RUE BOISSIERE - PARIS 16"
"2894","2033","RUE","CIMAROSA",0,"",9999,"","p","Ecole élémentaire 54 RUE BOISSIERE - PARIS 16"
"2895","2040","AVENUE DU","CIMETIERE DES BATIGNOLLES",0,"",9999,"","i","Ecole élémentaire 92 BOULEVARD BESSIERES - PARIS 17"
"2896","2040","AVENUE DU","CIMETIERE DES BATIGNOLLES",0,"",9999,"","p","Ecole élémentaire 92 BOULEVARD BESSIERES - PARIS 17"
"2897","2041","RUE DU","CIMETIERE SAINT BENOIST",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2898","2041","RUE DU","CIMETIERE SAINT BENOIST",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2899","2043","RUE","CINO DEL DUCA",0,"",9999,"","i","Ecole élémentaire 7 AVENUE DE LA PTE CHAMPERRET - PARIS 17"
"2900","2043","RUE","CINO DEL DUCA",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2901","2044","RUE DES","CINQ DIAMANTS",0,"",9999,"","i","Ecole élémentaire 38 RUE VANDREZANNE - PARIS 13"
"2902","2044","RUE DES","CINQ DIAMANTS",0,"",9999,"","p","Ecole élémentaire 38 RUE VANDREZANNE - PARIS 13"
"2903","2046","RUE DU","CIRQUE",0,"",9999,"","i","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"2904","2046","RUE DU","CIRQUE",0,"",9999,"","p","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"2905","2047","PLACE DES","CINQ MARTYRS DU LYCEE BUFFON",0,"",9,"","i","Ecole élémentaire 20 RUE FALGUIERE - PARIS 15"
"2906","2047","PLACE DES","CINQ MARTYRS DU LYCEE BUFFON",9,"",9999,"","i","Ecole élémentaire 18 RUE JEAN ZAY - PARIS 14"
"2907","2047","PLACE DES","CINQ MARTYRS DU LYCEE BUFFON",0,"",14,"","p","Ecole élémentaire B 11 RUE VIGEE LEBRUN - PARIS 15"
"2908","2047","PLACE DES","CINQ MARTYRS DU LYCEE BUFFON",0,"",14,"","p","Ecole élémentaire A 17 RUE VIGEE LEBRUN - PARIS 15"
"2909","2047","PLACE DES","CINQ MARTYRS DU LYCEE BUFFON",14,"",9999,"","p","Ecole élémentaire 69 RUE DE L'OUEST - PARIS 14"
"2910","2048","RUE DES","CISEAUX",0,"",9999,"","i","Ecole élémentaire 42 RUE MADAME - PARIS 06"
"2911","2048","RUE DES","CISEAUX",0,"",9999,"","i","Ecole élémentaire 12 RUE SAINT BENOIT - PARIS 06"
"2912","2048","RUE DES","CISEAUX",0,"",9999,"","p","Ecole élémentaire 42 RUE MADAME - PARIS 06"
"2913","2048","RUE DES","CISEAUX",0,"",9999,"","p","Ecole élémentaire 12 RUE SAINT BENOIT - PARIS 06"
"2914","2050","RUE DE LA","CITE",0,"",9999,"","i","Ecole élémentaire 21 RUE SAINT LOUIS EN L'ILE - PARIS 04"
"2915","2050","RUE DE LA","CITE",0,"",9999,"","p","Ecole élémentaire 21 RUE SAINT LOUIS EN L'ILE - PARIS 04"
"2916","2052","RUE DE LA","CITE UNIVERSITAIRE",0,"",9999,"","i","Ecole élémentaire 3 RUE D'ALESIA - PARIS 14"
"2917","2052","RUE DE LA","CITE UNIVERSITAIRE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2918","2055","RUE DE","CITEAUX",0,"",21,"","i","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12"
"2919","2055","RUE DE","CITEAUX",0,"",21,"","i","Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12"
"2920","2055","RUE DE","CITEAUX",21,"",9999,"","i","Ecole élémentaire 8 RUE CHARLES BAUDELAIRE - PARIS 12"
"2921","2055","RUE DE","CITEAUX",0,"",18,"","p","Ecole élémentaire 5 RUE JEAN BOUTON - PARIS 12"
"2922","2055","RUE DE","CITEAUX",0,"",18,"","p","Ecole élémentaire 40 BOULEVARD DIDEROT - PARIS 12"
"2923","2055","RUE DE","CITEAUX",18,"",9999,"","p","Ecole élémentaire 8 RUE CHARLES BAUDELAIRE - PARIS 12"
"2924","2057","RUE","CIVIALE",0,"",9999,"","i","Ecole élémentaire 200 RUE SAINT MAUR - PARIS 10"
"2925","2057","RUE","CIVIALE",0,"",9999,"","p","Ecole élémentaire 200 RUE SAINT MAUR - PARIS 10"
"2926","2058","RUE DE","CIVRY",0,"",9999,"","i","Ecole élémentaire 23 AVENUE DU PARC DES PRINCES - PARIS 16"
"2927","2058","RUE DE","CIVRY",0,"",9999,"","p","Ecole élémentaire 23 AVENUE DU PARC DES PRINCES - PARIS 16"
"2928","2072","RUE","CLAIRAUT",0,"",9999,"","i","Ecole élémentaire 6 RUE LECOMTE - PARIS 17"
"2929","2072","RUE","CLAIRAUT",0,"",9999,"","p","Ecole élémentaire 6 RUE LECOMTE - PARIS 17"
"2930","2075","PLACE","CLAUDE BOURDET",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2931","2075","PLACE","CLAUDE BOURDET",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2932","2076","RUE","CLAPEYRON",0,"",9999,"","i","Ecole élémentaire 4 RUE DE FLORENCE - PARIS 08"
"2933","2076","RUE","CLAPEYRON",0,"",9999,"","p","Ecole élémentaire 4 RUE DE FLORENCE - PARIS 08"
"2934","2078","RUE","CLAUDE BERNARD",0,"",5,"","i","Ecole élémentaire 41 RUE DE L'ARBALETE - PARIS 05"
"2935","2078","RUE","CLAUDE BERNARD",5,"",9999,"","i","Ecole élémentaire 41 RUE DE L'ARBALETE - PARIS 05"
"2936","2078","RUE","CLAUDE BERNARD",0,"",2,"","p","Ecole élémentaire 41 RUE DE L'ARBALETE - PARIS 05"
"2937","2078","RUE","CLAUDE BERNARD",2,"",9999,"","p","Ecole élémentaire 41 RUE DE L'ARBALETE - PARIS 05"
"2938","2079","RUE","CLAUDE GARAMOND",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2939","2079","RUE","CLAUDE GARAMOND",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2940","2080","RUE","CLAUDE CHAHU",0,"",9999,"","i","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"2941","2080","RUE","CLAUDE CHAHU",0,"",9999,"","p","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"2942","2081","RUE","CLAUDE FARRERE",0,"",9999,"","i","Ecole élémentaire 23 AVENUE DU PARC DES PRINCES - PARIS 16"
"2943","2081","RUE","CLAUDE FARRERE",0,"",9999,"","p","Ecole élémentaire 23 AVENUE DU PARC DES PRINCES - PARIS 16"
"2944","2082","RUE","CLAUDE DEBUSSY",0,"",9999,"","i","Ecole élémentaire 7 AVENUE DE LA PTE CHAMPERRET - PARIS 17"
"2945","2082","RUE","CLAUDE DEBUSSY",0,"",9999,"","p","Ecole élémentaire 7 AVENUE DE LA PTE CHAMPERRET - PARIS 17"
"2946","2083","SQUARE","CLAUDE DEBUSSY",0,"",9999,"","i","Ecole élémentaire 20 RUE JOUFFROY D'ABBANS - PARIS 17"
"2947","2083","SQUARE","CLAUDE DEBUSSY",0,"",9999,"","p","Ecole élémentaire 20 RUE JOUFFROY D'ABBANS - PARIS 17"
"2948","2084","RUE","CLAUDE DECAEN",0,"",35,"","i","Ecole élémentaire 52 RUE DE WATTIGNIES - PARIS 12"
"2949","2084","RUE","CLAUDE DECAEN",35,"",9999,"","i","Ecole élémentaire 18 RUE DE LA BRECHE AUX LOUPS - PARIS 12"
"2950","2084","RUE","CLAUDE DECAEN",0,"",38,"","p","Ecole élémentaire 52 RUE DE WATTIGNIES - PARIS 12"
"2951","2084","RUE","CLAUDE DECAEN",38,"",72,"","p","Ecole élémentaire 18 RUE DE LA BRECHE AUX LOUPS - PARIS 12"
"2952","2084","RUE","CLAUDE DECAEN",72,"",9999,"","p","Ecole élémentaire 18 RUE DE LA BRECHE AUX LOUPS - PARIS 12"
"2953","2085","VILLA","CLAUDE LORRAIN",0,"",9999,"","i","Ecole élémentaire 20 RUE DE MUSSET - PARIS 16"
"2954","2085","VILLA","CLAUDE LORRAIN",0,"",9999,"","p","Ecole élémentaire 20 RUE DE MUSSET - PARIS 16"
"2955","2086","RUE","CLAUDE LORRAIN",0,"",9999,"","i","Ecole élémentaire 23 AVENUE DU PARC DES PRINCES - PARIS 16"
"2956","2086","RUE","CLAUDE LORRAIN",0,"",9999,"","p","Ecole élémentaire 23 AVENUE DU PARC DES PRINCES - PARIS 16"
"2957","2087","VILLA","CLAUDE MONET",0,"",9999,"","i","Ecole élémentaire A 106 RUE COMPANS - PARIS 19"
"2958","2087","VILLA","CLAUDE MONET",0,"",9999,"","i","Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19"
"2959","2087","VILLA","CLAUDE MONET",0,"",9999,"","p","Ecole élémentaire A 106 RUE COMPANS - PARIS 19"
"2960","2087","VILLA","CLAUDE MONET",0,"",9999,"","p","Ecole élémentaire 7 RUE DU GENERAL BRUNET - PARIS 19"
"2961","2088","AVENUE","CLAUDE REGAUD",0,"",9999,"","i","Ecole élémentaire 9 RUE FRANC NOHAIN - PARIS 13"
"2962","2088","AVENUE","CLAUDE REGAUD",0,"",9999,"","p","Ecole élémentaire 9 RUE FRANC NOHAIN - PARIS 13"
"2963","2089","RUE","CLAUDE POUILLET",0,"",9999,"","i","Ecole élémentaire 49 RUE LEGENDRE - PARIS 17"
"2964","2089","RUE","CLAUDE POUILLET",0,"",9999,"","p","Ecole élémentaire 49 RUE LEGENDRE - PARIS 17"
"2965","2090","RUE","CLAUDE TERRASSE",0,"",9999,"","i","Ecole élémentaire 162 BOULEVARD MURAT - PARIS 16"
"2966","2090","RUE","CLAUDE TERRASSE",0,"",9999,"","p","Ecole élémentaire 162 BOULEVARD MURAT - PARIS 16"
"2967","2091","RUE","CLAUDE TILLIER",0,"",9999,"","i","Ecole élémentaire 27 RUE DE REUILLY - PARIS 12"
"2968","2091","RUE","CLAUDE TILLIER",0,"",9999,"","p","Ecole élémentaire 27 RUE DE REUILLY - PARIS 12"
"2969","2092","AVENUE","CLAUDE VELLEFAUX",0,"",1,"b","i","Ecole élémentaire 159 AVENUE PARMENTIER - PARIS 10"
"2970","2092","AVENUE","CLAUDE VELLEFAUX",1,"b",33,"","i","Ecole élémentaire 16 RUE VICQ D'AZIR - PARIS 10"
"2971","2092","AVENUE","CLAUDE VELLEFAUX",33,"",9999,"","i","Ecole élémentaire 33 AVENUE CLAUDE VELLEFAUX - PARIS 10"
"2972","2092","AVENUE","CLAUDE VELLEFAUX",0,"",9999,"","p","Ecole élémentaire 159 AVENUE PARMENTIER - PARIS 10"
"2973","2094","RUE","CLAUZEL",0,"",9999,"","i","Ecole élémentaire 5 RUE MILTON - PARIS 09"
"2974","2094","RUE","CLAUZEL",0,"",9999,"","p","Ecole élémentaire 5 RUE MILTON - PARIS 09"
"2975","2096","RUE","CLAVEL",0,"",9999,"","i","Ecole élémentaire 5 RUE DES ALOUETTES - PARIS 19"
"2976","2096","RUE","CLAVEL",0,"",9999,"","p","Ecole élémentaire 5 RUE DES ALOUETTES - PARIS 19"
"2977","2097","PROMENADE","CLAUDE LEVI-STRAUSS",0,"",9999,"","I","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2978","2097","PROMENADE","CLAUDE LEVI-STRAUSS",0,"",9999,"","P","Ecole élémentaire 21 RUE PRIMO LEVI - PARIS 13"
"2979","2098","RUE DE LA","CLEF",0,"",9999,"","i","Ecole élémentaire 21 RUE BUFFON - PARIS 05"
"2980","2098","RUE DE LA","CLEF",0,"",9999,"","p","Ecole élémentaire 21 RUE BUFFON - PARIS 05"
"2981","2099","ESPLANADE","CLAUDE LUTER",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2982","2099","ESPLANADE","CLAUDE LUTER",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2983","2100","PLACE","CLEMENCEAU",0,"",9999,"","i","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"2984","2100","PLACE","CLEMENCEAU",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2985","2101","RUE","CLEMENCE ROYER",0,"",9999,"","i","Ecole élémentaire 15 RUE DE L'ARBRE SEC - PARIS 01"
"2986","2101","RUE","CLEMENCE ROYER",0,"",9999,"","p","Ecole élémentaire 15 RUE DE L'ARBRE SEC - PARIS 01"
"2987","2103","RUE","CLEMENT",0,"",9999,"","i","Ecole élémentaire 9 RUE DE VAUGIRARD - PARIS 06"
"2988","2103","RUE","CLEMENT",0,"",9999,"","p","Ecole élémentaire 9 RUE DE VAUGIRARD - PARIS 06"
"2989","2106","RUE","CLEMENT MAROT",0,"",9999,"","i","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"2990","2106","RUE","CLEMENT MAROT",0,"",9999,"","p","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"2991","2107","RUE","CLEMENT MYIONNET",0,"",9999,"","i","Ecole élémentaire 50 RUE GUTENBERG - PARIS 15"
"2992","2107","RUE","CLEMENT MYIONNET",0,"",9999,"","p","Ecole élémentaire 50 RUE GUTENBERG - PARIS 15"
"2993","2108","RUE","CLER",0,"",9999,"","i","Ecole élémentaire 10 AVENUE DE LA MOTTE PICQUET - PARIS 07"
"2994","2108","RUE","CLER",0,"",9999,"","p","Ecole élémentaire 10 AVENUE DE LA MOTTE PICQUET - PARIS 07"
"2995","2109","PASSAGE DE","CLERY",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2996","2109","PASSAGE DE","CLERY",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"2997","2110","RUE DE","CLERY",0,"",29,"","i","Ecole élémentaire 3 RUE DE LA JUSSIENNE - PARIS 02"
"2998","2110","RUE DE","CLERY",29,"",9999,"","i","Ecole élémentaire 42 RUE DUSSOUBS - PARIS 02"
"2999","2110","RUE DE","CLERY",0,"",44,"","p","Ecole élémentaire 3 RUE DE LA JUSSIENNE - PARIS 02"
"3000","2110","RUE DE","CLERY",44,"",9999,"","p","Ecole élémentaire 42 RUE DUSSOUBS - PARIS 02"
"3001","2112","AVENUE DE","CLICHY",0,"",19,"","i","Ecole élémentaire 23 AVENUE DE SAINT OUEN - PARIS 17"
"3002","2112","AVENUE DE","CLICHY",19,"",125,"","i","Ecole élémentaire 23 AVENUE DE SAINT OUEN - PARIS 17"
"3003","2112","AVENUE DE","CLICHY",125,"",151,"","i","Ecole élémentaire 105 RUE LEMERCIER - PARIS 17"
"3004","2112","AVENUE DE","CLICHY",151,"",9999,"","i","Ecole élémentaire 14 RUE BERNARD BUFFET - PARIS 17"
"3005","2112","AVENUE DE","CLICHY",151,"",9999,"","i","Ecole élémentaire 1 RUE GILBERT CESBRON - PARIS 17"
"3006","2112","AVENUE DE","CLICHY",0,"",38,"","p","Ecole élémentaire 14-16 RUE FOREST - PARIS 18"
"3007","2112","AVENUE DE","CLICHY",38,"",64,"","p","Ecole élémentaire 29 RUE JOSEPH DE MAISTRE - PARIS 18"
"3008","2112","AVENUE DE","CLICHY",64,"",162,"","p","Ecole élémentaire 23 AVENUE DE SAINT OUEN - PARIS 17"
"3009","2112","AVENUE DE","CLICHY",162,"",9999,"","p","Ecole élémentaire 14 RUE BERNARD BUFFET - PARIS 17"
"3010","2112","AVENUE DE","CLICHY",162,"",9999,"","p","Ecole élémentaire 1 RUE GILBERT CESBRON - PARIS 17"
"3011","2113","BOULEVARD DE","CLICHY",0,"",15,"","i","Ecole élémentaire 12 RUE CHAPTAL - PARIS 09"
"3012","2113","BOULEVARD DE","CLICHY",15,"",9999,"","i","Ecole élémentaire 12 RUE CHAPTAL - PARIS 09"
"3013","2113","BOULEVARD DE","CLICHY",0,"",80,"","p","Ecole élémentaire 15 RUE HOUDON - PARIS 18"
"3014","2113","BOULEVARD DE","CLICHY",80,"",9999,"","p","Ecole élémentaire 14-16 RUE FOREST - PARIS 18"
"3015","2114","PASSAGE DE","CLICHY",0,"",9999,"","i","Ecole élémentaire 14-16 RUE FOREST - PARIS 18"
"3016","2114","PASSAGE DE","CLICHY",0,"",9999,"","p","Ecole élémentaire 14-16 RUE FOREST - PARIS 18"
"3017","2115","PLACE DE","CLICHY",0,"",1,"","p","Ecole élémentaire 32 RUE DE BRUXELLES - PARIS 09"
"3018","2115","PLACE DE","CLICHY",1,"",9999,"","i","Ecole élémentaire 4 RUE DE FLORENCE - PARIS 08"
"3019","2115","PLACE DE","CLICHY",0,"",9999,"","p","Ecole élémentaire 32 RUE DE BRUXELLES - PARIS 09"
"3020","2116","RUE DE","CLICHY",0,"",59,"","i","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09"
"3021","2116","RUE DE","CLICHY",59,"",9999,"","i","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09"
"3022","2116","RUE DE","CLICHY",0,"",64,"","p","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09"
"3023","2116","RUE DE","CLICHY",61,"",9999,"","p","Ecole élémentaire 10 RUE DE CLICHY - PARIS 09"
"3024","2118","RUE DE","CLIGNANCOURT",0,"",63,"","i","Ecole élémentaire 9 RUE RICHOMME - PARIS 18"
"3025","2118","RUE DE","CLIGNANCOURT",63,"",105,"","i","Ecole élémentaire 5 RUE FERDINAND FLOCON - PARIS 18"
"3026","2118","RUE DE","CLIGNANCOURT",105,"",9999,"","i","Ecole élémentaire 5 RUE FERDINAND FLOCON - PARIS 18"
"3027","2118","RUE DE","CLIGNANCOURT",0,"",56,"","p","Ecole élémentaire 9 RUE RICHOMME - PARIS 18"
"3028","2118","RUE DE","CLIGNANCOURT",56,"",100,"","p","Ecole élémentaire 5 RUE FERDINAND FLOCON - PARIS 18"
"3029","2118","RUE DE","CLIGNANCOURT",100,"",104,"b","p","Ecole élémentaire 5 RUE FERDINAND FLOCON - PARIS 18"
"3030","2118","RUE DE","CLIGNANCOURT",104,"b",126,"","p","Ecole élémentaire 7 RUE CHAMPIONNET - PARIS 18"
"3031","2118","RUE DE","CLIGNANCOURT",104,"b",126,"","p","Ecole maternelle 14 RUE SIMPLON - PARIS 18"
"3032","2118","RUE DE","CLIGNANCOURT",126,"",9999,"","p","Ecole élémentaire 7 RUE CHAMPIONNET - PARIS 18"
"3033","2118","RUE DE","CLIGNANCOURT",126,"",9999,"","p","Ecole maternelle 14 RUE SIMPLON - PARIS 18"
"3034","2119","SQUARE DE","CLIGNANCOURT",0,"",9999,"","i","Ecole élémentaire 18 RUE SAINTE ISAURE - PARIS 18"
"3035","2119","SQUARE DE","CLIGNANCOURT",0,"",9999,"","p","Ecole élémentaire 18 RUE SAINTE ISAURE - PARIS 18"
"3036","2121","IMPASSE","CLISSON",0,"",9999,"","i","Ecole élémentaire 64 RUE DUNOIS - PARIS 13"
"3037","2121","IMPASSE","CLISSON",0,"",9999,"","p","Ecole élémentaire 64 RUE DUNOIS - PARIS 13"
