"","N_SQ_AD","maternelle"
"1497",750167476,10
"1498",750171612,10
"1499",750177086,10
"1500",750171610,10
"1501",750067193,10
"1502",750067212,10
"1503",750067194,10
"1504",750070847,10
"1505",750169441,10
"1506",750067224,10
"1507",750070856,10
"1508",750070861,10
"1509",750171636,10
"1510",750070852,10
"1511",750070854,10
"1512",750151563,10
"1513",750161698,10
"1514",750172924,10
"1515",750165844,10
"1516",750171609,10
"1517",750171475,10
"1518",750071572,10
"1519",750164579,10
"1520",750171526,10
"1521",750167888,10
"1522",750174039,10
"1523",750167923,10
"1524",750171531,10
"1525",750168490,10
"1526",750165841,10
"1527",750171530,10
"1528",750067215,10
"1529",750161880,10
"1530",750174736,10
"1531",750167926,10
"1532",750151557,10
"1533",750067210,10
"1534",750164593,10
"1535",750167929,10
"1536",750067196,10
"1537",750174780,10
"1538",750164588,10
"1539",750174028,10
"1540",750167472,10
"1541",750171485,10
"1542",750067230,10
"1543",750165850,10
"1544",750067199,10
"1545",750151570,10
"1546",750151572,10
"1547",750176146,10
"1548",750070850,10
"1549",750151560,10
"1550",750151501,10
"1551",750151562,10
"1552",750172959,10
"1553",750171479,10
"1554",750171474,10
"1555",750171532,10
"1556",750067225,10
"1557",750164571,10
"1558",750151508,10
"1559",750151561,10
"1560",750067226,10
"1561",750067195,10
"1562",750164583,10
"1563",750172956,10
"1564",750070859,10
"1565",750070851,10
"1566",750151555,10
"1567",750067213,10
"1568",750151503,10
"1569",750171477,10
"1570",750164586,10
"1571",750174781,10
"1572",750067197,10
"1573",750174785,10
"1574",750149555,10
"1575",750151502,10
"1576",750156430,10
"1577",750151500,10
"1578",750169442,10
"1579",750067209,10
"1580",750171484,10
"1581",750070822,10
"1582",750168764,10
"1583",750165848,10
"1584",750168762,10
"1585",750071571,10
"1586",750071567,10
"1587",750067203,10
"1588",750171483,10
"1589",750071570,10
"1590",750070853,10
"1591",750174744,10
"1592",750071573,10
"1593",750165854,10
"1594",750165849,10
"1595",750165842,10
"1596",750165846,10
"1597",750067218,10
"1598",750161883,10
"1599",750177085,10
"1600",750067219,10
"1601",750161830,10
"1602",750067216,10
"1603",750151558,10
"1604",750171480,10
"1605",750164566,10
"1606",750173058,10
"1607",750165852,10
"1608",750067223,10
"1609",750067207,10
"1610",750070817,10
"1611",750164576,10
"1612",750067211,10
"1613",750164581,10
"1614",750174783,10
"1615",750171533,10
"1616",750167708,10
"1617",750067214,10
"1618",750067205,10
"1619",750067220,10
"1620",750071568,10
"1621",750165855,10
"1622",750174031,10
"1623",750070823,10
"1624",750165853,10
"1625",750174782,10
"1626",750067228,10
"1627",750174786,10
"1628",750067229,10
"1629",750067923,10
"1630",750174029,10
"1631",750067198,10
"1632",750161881,10
"1633",750164567,10
"1634",750067922,10
"1635",750067204,10
"1636",750161882,10
"1637",750172712,10
"1638",750070824,10
"1639",750067217,10
"1640",750165845,10
"1641",750165840,10
"1642",750168763,10
"1643",750067221,10
"1644",750171637,10
"1645",750165856,10
"1646",750165847,10
"1647",750070825,10
"1648",750165843,10
"1649",750067208,10
"1650",750165839,10
"1651",750164568,10
"1652",750067222,10
"1653",750174787,10
"1654",750177087,10
"1655",750165851,10
"1656",750017932,12
"1657",750017932,13
"1658",750017971,12
"1659",750017971,13
"1660",750018083,12
"1661",750018083,13
"1662",750018050,12
"1663",750018050,13
"1664",750018040,12
"1665",750018040,13
"1666",750017935,12
"1667",750017935,13
"1668",750167807,12
"1669",750167807,13
"1670",750014748,12
"1671",750014748,13
"1672",750017982,12
"1673",750017982,13
"1674",750167796,12
"1675",750167796,13
"1676",750017973,12
"1677",750017973,13
"1678",750017929,12
"1679",750017929,13
"1680",750017927,12
"1681",750017927,13
"1682",750169413,12
"1683",750169413,13
"1684",750167792,12
"1685",750167792,13
"1686",750017947,12
"1687",750017947,13
"1688",750168461,12
"1689",750168461,13
"1690",750167808,12
"1691",750167808,13
"1692",750167789,12
"1693",750167789,13
"1694",750017950,12
"1695",750017950,13
"1696",750019658,12
"1697",750019658,13
"1698",750018044,12
"1699",750018044,13
"1700",750017919,12
"1701",750017919,13
"1702",750167809,12
"1703",750167809,13
"1704",750017980,12
"1705",750017980,13
"1706",750017922,12
"1707",750017922,13
"1708",750167795,12
"1709",750167795,13
"1710",750017856,12
"1711",750017856,13
"1712",750014451,12
"1713",750014451,13
"1714",750018042,12
"1715",750018042,13
"1716",750014735,12
"1717",750014735,13
"1718",750017979,12
"1719",750017979,13
"1720",750167785,12
"1721",750167785,13
"1722",750167787,12
"1723",750167787,13
"1724",750014746,12
"1725",750014746,13
"1726",750017920,12
"1727",750017920,13
"1728",750167794,12
"1729",750167794,13
"1730",750017953,12
"1731",750017953,13
"1732",750017967,12
"1733",750017967,13
"1734",750017855,12
"1735",750017855,13
"1736",750018031,12
"1737",750018031,13
"1738",750169411,12
"1739",750169411,13
"1740",750017965,12
"1741",750017965,13
"1742",750166255,12
"1743",750166255,13
"1744",750019656,12
"1745",750019656,13
"1746",750169415,12
"1747",750169415,13
"1748",750017952,12
"1749",750017952,13
"1750",750019648,12
"1751",750019648,13
"1752",750014442,12
"1753",750014442,13
"1754",750167791,12
"1755",750167791,13
"1756",750171713,12
"1757",750171713,13
"1758",750017939,12
"1759",750017939,13
"1760",750018030,12
"1761",750018030,13
"1762",750014624,12
"1763",750014624,13
"1764",750018034,12
"1765",750018034,13
"1766",750169412,12
"1767",750169412,13
"1768",750169590,12
"1769",750169590,13
"1770",750169416,12
"1771",750169416,13
"1772",750162659,12
"1773",750162659,13
"1774",750017972,12
"1775",750017972,13
"1776",750018051,12
"1777",750018051,13
"1778",750017984,12
"1779",750017984,13
"1780",750014631,12
"1781",750014631,13
"1782",750168240,12
"1783",750168240,13
"1784",750019640,12
"1785",750019640,13
"1786",750171717,12
"1787",750171717,13
"1788",750017959,12
"1789",750017959,13
"1790",750017937,12
"1791",750017937,13
"1792",750017934,12
"1793",750017934,13
"1794",750019649,12
"1795",750019649,13
"1796",750168241,12
"1797",750168241,13
"1798",750016584,12
"1799",750016584,13
"1800",750019641,12
"1801",750019641,13
"1802",750014450,12
"1803",750014450,13
"1804",750019646,12
"1805",750019646,13
"1806",750017958,12
"1807",750017958,13
"1808",750017964,12
"1809",750017964,13
"1810",750014630,12
"1811",750014630,13
"1812",750014737,12
"1813",750014737,13
"1814",750017961,12
"1815",750017961,13
"1816",750017933,12
"1817",750017933,13
"1818",750017968,12
"1819",750017968,13
"1820",750018085,12
"1821",750018085,13
"1822",750167805,12
"1823",750167805,13
"1824",750014747,12
"1825",750014747,13
"1826",750014441,12
"1827",750014441,13
"1828",750019651,12
"1829",750019651,13
"1830",750172923,12
"1831",750172923,13
"1832",750018117,12
"1833",750018117,13
"1834",750017969,12
"1835",750017969,13
"1836",750018089,12
"1837",750018089,13
"1838",750017854,12
"1839",750017854,13
"1840",750017974,12
"1841",750017974,13
"1842",750017983,12
"1843",750017983,13
"1844",750014453,12
"1845",750014453,13
"1846",750019661,12
"1847",750019661,13
"1848",750014623,12
"1849",750014623,13
"1850",750016589,12
"1851",750016589,13
"1852",750019643,12
"1853",750019643,13
"1854",750018118,12
"1855",750018118,13
"1856",750018039,12
"1857",750018039,13
"1858",750014628,12
"1859",750014628,13
"1860",750167848,12
"1861",750167848,13
"1862",750169290,12
"1863",750169290,13
"1864",750177844,12
"1865",750177844,13
"1866",750017858,12
"1867",750017858,13
"1868",750017859,12
"1869",750017859,13
"1870",750018088,12
"1871",750018088,13
"1872",750167786,12
"1873",750167786,13
"1874",750018043,12
"1875",750018043,13
"1876",750018116,12
"1877",750018116,13
"1878",750017928,12
"1879",750017928,13
"1880",750017962,12
"1881",750017962,13
"1882",750014738,12
"1883",750014738,13
"1884",750017978,12
"1885",750017978,13
"1886",750169410,12
"1887",750169410,13
"1888",750019650,12
"1889",750019650,13
"1890",750014745,12
"1891",750014745,13
"1892",750014742,12
"1893",750014742,13
"1894",750017976,12
"1895",750017976,13
"1896",750017924,12
"1897",750017924,13
"1898",750014632,12
"1899",750014632,13
"1900",750172922,12
"1901",750172922,13
"1902",750018048,12
"1903",750018048,13
"1904",750171711,12
"1905",750171711,13
"1906",750018037,12
"1907",750018037,13
"1908",750016582,12
"1909",750016582,13
"1910",750018115,12
"1911",750018115,13
"1912",750014739,12
"1913",750014739,13
"1914",750014622,12
"1915",750014622,13
"1916",750017930,12
"1917",750017930,13
"1918",750017963,12
"1919",750017963,13
"1920",750018035,12
"1921",750018035,13
"1922",750167788,12
"1923",750167788,13
"1924",750019645,12
"1925",750019645,13
"1926",750017948,12
"1927",750017948,13
"1928",750019659,12
"1929",750019659,13
"1930",750017944,12
"1931",750017944,13
"1932",750017861,12
"1933",750017861,13
"1934",750018090,12
"1935",750018090,13
"1936",750177845,12
"1937",750177845,13
"1938",750014446,12
"1939",750014446,13
"1940",750017941,12
"1941",750017941,13
"1942",750017946,12
"1943",750017946,13
"1944",750171719,12
"1945",750171719,13
"1946",750014445,12
"1947",750014445,13
"1948",750017925,12
"1949",750017925,13
"1950",750018036,12
"1951",750018036,13
"1952",750017957,12
"1953",750017957,13
"1954",750014443,12
"1955",750014443,13
"1956",750017981,12
"1957",750017981,13
"1958",750014741,12
"1959",750014741,13
"1960",750014629,12
"1961",750014629,13
"1962",750017975,12
"1963",750017975,13
"1964",750014626,12
"1965",750014626,13
"1966",750017966,12
"1967",750017966,13
"1968",750018041,12
"1969",750018041,13
"1970",750014743,12
"1971",750014743,13
"1972",750167804,12
"1973",750167804,13
"1974",750167793,12
"1975",750167793,13
"1976",750014625,12
"1977",750014625,13
"1978",750018032,12
"1979",750018032,13
"1980",750019642,12
"1981",750019642,13
"1982",750017954,12
"1983",750017954,13
"1984",750019660,12
"1985",750019660,13
"1986",750017860,12
"1987",750017860,13
"1988",750017936,12
"1989",750017936,13
"1990",750014449,12
"1991",750014449,13
"1992",750171715,12
"1993",750171715,13
"1994",750018029,12
"1995",750018029,13
"1996",750145479,12
"1997",750145479,13
"1998",750019655,12
"1999",750019655,13
"2000",750167806,12
"2001",750167806,13
"2002",750017960,12
"2003",750017960,13
"2004",750014736,12
"2005",750014736,13
"2006",750018119,12
"2007",750018119,13
"2008",750017956,12
"2009",750017956,13
"2010",750018033,12
"2011",750018033,13
"2012",750163989,12
"2013",750163989,13
"2014",750017926,12
"2015",750017926,13
"2016",750019647,12
"2017",750019647,13
"2018",750167790,12
"2019",750167790,13
"2020",750018054,12
"2021",750018054,13
"2022",750018052,12
"2023",750018052,13
"2024",750016590,12
"2025",750016590,13
"2026",750017955,12
"2027",750017955,13
"2028",750018045,12
"2029",750018045,13
"2030",750014444,12
"2031",750014444,13
"2032",750018053,12
"2033",750018053,13
"2034",750014620,12
"2035",750014620,13
"2036",750147195,12
"2037",750147195,13
"2038",750017942,12
"2039",750017942,13
"2040",750014740,12
"2041",750014740,13
"2042",750014744,12
"2043",750014744,13
"2044",750171714,12
"2045",750171714,13
"2046",750145483,12
"2047",750145483,13
"2048",750171709,12
"2049",750171709,13
"2050",750016588,12
"2051",750016588,13
"2052",750019652,12
"2053",750019652,13
"2054",750166087,12
"2055",750166087,13
"2056",750017940,12
"2057",750017940,13
"2058",750017938,12
"2059",750017938,13
"2060",750017943,12
"2061",750017943,13
"2062",750017923,12
"2063",750017923,13
"2064",750016586,12
"2065",750016586,13
"2066",750169589,12
"2067",750169589,13
"2068",750172921,12
"2069",750172921,13
"2070",750018038,12
"2071",750018038,13
"2072",750017945,12
"2073",750017945,13
"2074",750014516,12
"2075",750014516,13
"2076",750014627,12
"2077",750014627,13
"2078",750017970,12
"2079",750017970,13
"2080",750177846,12
"2081",750177846,13
"2082",750016587,12
"2083",750016587,13
"2084",750019639,12
"2085",750019639,13
"2086",750014452,12
"2087",750014452,13
"2088",750145481,12
"2089",750145481,13
"2090",750163991,12
"2091",750163991,13
"2092",750145480,12
"2093",750145480,13
"2094",750014621,12
"2095",750014621,13
"2096",750167784,12
"2097",750167784,13
"2098",750014448,12
"2099",750014448,13
"2100",750019644,12
"2101",750019644,13
"2102",750169414,12
"2103",750169414,13
"2104",750018046,12
"2105",750018046,13
"2106",750014750,12
"2107",750014750,13
"2108",750017921,12
"2109",750017921,13
"2110",750017931,12
"2111",750017931,13
"2112",750018049,12
"2113",750018049,13
"2114",750017951,12
"2115",750017951,13
"2116",750163988,12
"2117",750163988,13
"2118",750017949,12
"2119",750017949,13
"2120",750017977,12
"2121",750017977,13
"2122",750019657,12
"2123",750019657,13
"2124",750018047,12
"2125",750018047,13
"2126",750144719,15
"2127",750024067,15
"2128",750023009,15
"2129",750024025,15
"2130",750024212,15
"2131",750024068,15
"2132",750024305,15
"2133",750024040,15
"2134",750023006,15
"2135",750024459,15
"2136",750024216,15
"2137",750024559,15
"2138",750022796,15
"2139",750024500,15
"2140",750023894,15
"2141",750023888,15
"2142",750024070,15
"2143",750024043,15
"2144",750024356,15
"2145",750022764,15
"2146",750024740,15
"2147",750022243,15
"2148",750024036,15
"2149",750023892,15
"2150",750022795,15
"2151",750022242,15
"2152",750023011,15
"2153",750024543,15
"2154",750022788,15
"2155",750024536,15
"2156",750024539,15
"2157",750022797,15
"2158",750023893,15
"2159",750022403,15
"2160",750023884,15
"2161",750023882,15
"2162",750023016,15
"2163",750023017,15
"2164",750024558,15
"2165",750024239,15
"2166",750024458,15
"2167",750024547,15
"2168",750024314,15
"2169",750024035,15
"2170",750024360,15
"2171",750175871,15
"2172",750024017,15
"2173",750024476,15
"2174",750024062,15
"2175",750024362,15
"2176",750023886,15
"2177",750024039,15
"2178",750024019,15
"2179",750024213,15
"2180",750024215,15
"2181",750024557,15
"2182",750024507,15
"2183",750025030,15
"2184",750024545,15
"2185",750024317,15
"2186",750024555,15
"2187",750022793,15
"2188",750024245,15
"2189",750024066,15
"2190",750023891,15
"2191",750023883,15
"2192",750024363,15
"2193",750023881,15
"2194",750024056,15
"2195",750024567,15
"2196",750162073,15
"2197",750024556,15
"2198",750024069,15
"2199",750024361,15
"2200",750024560,15
"2201",750024064,15
"2202",750024456,15
"2203",750022239,15
"2204",750024303,15
"2205",750024721,15
"2206",750024534,15
"2207",750024582,15
"2208",750024549,15
"2209",750024541,15
"2210",750024475,15
"2211",750022378,15
"2212",750022767,15
"2213",750156735,15
"2214",750023007,15
"2215",750023012,15
"2216",750022384,15
"2217",750024313,15
"2218",750022386,15
"2219",750024214,15
"2220",750024571,15
"2221",750024742,15
"2222",750023008,15
"2223",750024306,15
"2224",750024023,15
"2225",750022383,15
"2226",750024462,15
"2227",750024311,15
"2228",750157580,15
"2229",750026061,15
"2230",750023002,15
"2231",750024232,15
"2232",750023889,15
"2233",750022768,15
"2234",750022405,15
"2235",750023885,15
"2236",750024358,15
"2237",750023895,15
"2238",750026071,15
"2239",750026070,15
"2240",750026074,15
"2241",750024709,15
"2242",750022770,15
"2243",750024318,15
"2244",750024722,15
"2245",750024504,15
"2246",750023506,15
"2247",750024744,15
"2248",750024246,15
"2249",750022404,15
"2250",750024745,15
"2251",750025027,15
"2252",750024550,15
"2253",750024561,15
"2254",750024540,15
"2255",750024063,15
"2256",750157658,15
"2257",750024469,15
"2258",750024022,15
"2259",750024302,15
"2260",750022388,15
"2261",750024580,15
"2262",750024301,15
"2263",750024563,15
"2264",750023004,15
"2265",750023490,15
"2266",750024707,15
"2267",750024572,15
"2268",750024538,15
"2269",750145697,15
"2270",750026047,15
"2271",750024574,15
"2272",750024071,15
"2273",750022379,15
"2274",750022790,15
"2275",750024473,15
"2276",750022380,15
"2277",750023013,15
"2278",750024042,15
"2279",750024455,15
"2280",750023896,15
"2281",750024708,15
"2282",750024235,15
"2283",750024021,15
"2284",750024241,15
"2285",750024719,15
"2286",750024502,15
"2287",750024723,15
"2288",750024727,15
"2289",750023493,15
"2290",750024578,15
"2291",750024471,15
"2292",750025029,15
"2293",750024365,15
"2294",750024481,15
"2295",750024038,15
"2296",750024044,15
"2297",750022385,15
"2298",750024463,15
"2299",750024065,15
"2300",750024551,15
"2301",750024457,15
"2302",750026057,15
"2303",750026053,15
"2304",750026055,15
"2305",750026062,15
"2306",750024467,15
"2307",750024702,15
"2308",750026050,15
"2309",750024131,15
"2310",750026054,15
"2311",750024237,15
"2312",750024240,15
"2313",750024233,15
"2314",750023890,15
"2315",750024581,15
"2316",750024231,15
"2317",750024701,15
"2318",750162070,15
"2319",750024505,15
"2320",750023003,15
"2321",750175870,15
"2322",750024466,15
"2323",750024751,15
"2324",750024700,15
"2325",750024726,15
"2326",750024713,15
"2327",750024480,15
"2328",750024759,15
"2329",750024482,15
"2330",750023749,15
"2331",750023503,15
"2332",750024477,15
"2333",750024548,15
"2334",750024499,15
"2335",750024704,15
"2336",750022406,15
"2337",750024576,15
"2338",750024073,15
"2339",750022382,15
"2340",750024217,15
"2341",750024579,15
"2342",750024061,15
"2343",750024020,15
"2344",750022389,15
"2345",750022791,15
"2346",750026052,15
"2347",750024544,15
"2348",750024784,15
"2349",750023748,15
"2350",750024315,15
"2351",750024244,15
"2352",750024354,15
"2353",750024474,15
"2354",750024357,15
"2355",750024041,15
"2356",750026072,15
"2357",750024699,15
"2358",750024236,15
"2359",750024470,15
"2360",750024749,15
"2361",750175868,15
"2362",750157656,15
"2363",750024478,15
"2364",750024757,15
"2365",750024304,15
"2366",750024703,15
"2367",750162131,15
"2368",750024710,15
"2369",750023488,15
"2370",750024310,15
"2371",750024575,15
"2372",750024570,15
"2373",750024016,15
